"Name","RelPath"
"2021-american-innovation-one-dollar-coin-north-carolina-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2021-american-innovation-one-dollar-coin-north-carolina-uncirculated-reverse.jpg"
"2021-american-innovation-one-dollar-coin-virginia-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2021-american-innovation-one-dollar-coin-virginia-uncirculated-reverse.jpg"
"2021-america-the-beautiful-quarters-coin-tuskegee-airmen-alabama-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\ATB\2021-america-the-beautiful-quarters-coin-tuskegee-airmen-alabama-uncirculated-reverse.jpg"
"2021-christa-mcauliffe-commemorative-coin-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-christa-mcauliffe-commemorative-coin-proof-obverse.jpg"
"2021-christa-mcauliffe-commemorative-coin-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-christa-mcauliffe-commemorative-coin-proof-reverse.jpg"
"2021-christa-mcauliffe-commemorative-coin-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-christa-mcauliffe-commemorative-coin-uncirculated-obverse.jpg"
"2021-christa-mcauliffe-commemorative-coin-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-christa-mcauliffe-commemorative-coin-uncirculated-reverse.jpg"
"2021-general-george-washington-crossing-the-delaware-quarter-proof-obverse.jpg","US Mint\Bulk_Scrape\Washington_Delaware\2021-general-george-washington-crossing-the-delaware-quarter-proof-obverse.jpg"
"2021-general-george-washington-crossing-the-delaware-quarter-proof-reverse.jpg","US Mint\Bulk_Scrape\Washington_Delaware\2021-general-george-washington-crossing-the-delaware-quarter-proof-reverse.jpg"
"2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-obverse-philadelphia.jpg","US Mint\Bulk_Scrape\Washington_Delaware\2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-obverse-philadelphia.jpg"
"2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Washington_Delaware\2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-reverse.jpg"
"2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Generic_Quarters\2021-general-george-washington-crossing-the-delaware-quarter-uncirculated-reverse.jpg"
"2021-national-law-enforcement-memorial-and-museum-clad-coin-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-national-law-enforcement-memorial-and-museum-clad-coin-proof-obverse.jpg"
"2021-national-law-enforcement-memorial-and-museum-clad-coin-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-national-law-enforcement-memorial-and-museum-clad-coin-proof-reverse.jpg"
"2021-national-law-enforcement-memorial-and-museum-gold-coin-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-national-law-enforcement-memorial-and-museum-gold-coin-proof-obverse.jpg"
"2021-national-law-enforcement-memorial-and-museum-silver-coin-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2021-national-law-enforcement-memorial-and-museum-silver-coin-uncirculated-reverse.jpg"
"2021-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2021-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2022%20Anna%20May%20Wong.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2022%20Anna%20May%20Wong.jpg"
"2022%20Maya%20Angelou.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2022%20Maya%20Angelou.jpg"
"2022%20Nina%20Otero-Warren.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2022%20Nina%20Otero-Warren.jpg"
"2022%20Sally%20Ride.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2022%20Sally%20Ride.jpg"
"2022%20Wilma%20Mankiller.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2022%20Wilma%20Mankiller.jpg"
"2022-american-eagle-platinum-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2022-american-eagle-platinum-proof-coin-obverse.jpg"
"2022-american-eagle-silver-one-ounce-bullion-coin-obverse_attr_US_Mint.png","AJ's\2022-american-eagle-silver-one-ounce-bullion-coin-obverse_attr_US_Mint.png"
"2022-american-innovation-one-dollar-coin-kentucky-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2022-american-innovation-one-dollar-coin-kentucky-uncirculated-reverse.jpg"
"2022-american-innovation-one-dollar-coin-rhode-island-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2022-american-innovation-one-dollar-coin-rhode-island-uncirculated-reverse.jpg"
"2022-american-innovation-one-dollar-coin-tennessee-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2022-american-innovation-one-dollar-coin-tennessee-uncirculated-reverse.jpg"
"2022-american-innovation-one-dollar-coin-vermont-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2022-american-innovation-one-dollar-coin-vermont-uncirculated-reverse.jpg"
"2022-american-women-quarters-coin-uncirculated-obverse-philadelphia.jpg","US Mint\Bulk_Scrape\Generic_Quarters\2022-american-women-quarters-coin-uncirculated-obverse-philadelphia.jpg"
"2022-national-purple-heart-hall-of-honor-commemorative-clad-coin-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-national-purple-heart-hall-of-honor-commemorative-clad-coin-proof-reverse.jpg"
"2022-national-purple-heart-hall-of-honor-commemorative-clad-coin-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-national-purple-heart-hall-of-honor-commemorative-clad-coin-uncirculated-obverse.jpg"
"2022-national-purple-heart-hall-of-honor-commemorative-gold-coin-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-national-purple-heart-hall-of-honor-commemorative-gold-coin-proof-obverse.jpg"
"2022-national-purple-heart-hall-of-honor-commemorative-silver-coin-proof-colorized-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives\2022-national-purple-heart-hall-of-honor-commemorative-silver-coin-proof-colorized-obverse.jpg"
"2022-national-purple-heart-hall-of-honor-commemorative-silver-coin-proof-colorized-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-national-purple-heart-hall-of-honor-commemorative-silver-coin-proof-colorized-obverse.jpg"
"2022-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2022-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2022-negro-leagues-baseball-commemorative-clad-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-negro-leagues-baseball-commemorative-clad-proof-obverse.jpg"
"2022-negro-leagues-baseball-commemorative-gold-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-negro-leagues-baseball-commemorative-gold-proof-obverse.jpg"
"2022-negro-leagues-baseball-commemorative-silver-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-negro-leagues-baseball-commemorative-silver-proof-reverse.jpg"
"2022-negro-leagues-baseball-commemorative-silver-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2022-negro-leagues-baseball-commemorative-silver-uncirculated-obverse.jpg"
"2023%20Bessie%20Coleman.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2023%20Bessie%20Coleman.jpg"
"2023%20Edith%20Kanakaole.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2023%20Edith%20Kanakaole.jpg"
"2023%20Eleanor%20Roosevelt.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2023%20Eleanor%20Roosevelt.jpg"
"2023%20Jovita%20Idar.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2023%20Jovita%20Idar.jpg"
"2023%20Maria%20Tallchief.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2023%20Maria%20Tallchief.jpg"
"2023_Bessie_Coleman_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2023_Bessie_Coleman_Womens_Quarter.jpg"
"2023_Edith_Kanakaʻole_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2023_Edith_Kanakaʻole_Womens_Quarter.jpg"
"2023_Eleanor_Roosevelt_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2023_Eleanor_Roosevelt_Womens_Quarter.jpg"
"2023_Jovita_Idar_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2023_Jovita_Idar_Womens_Quarter.jpg"
"2023-american-eagle-palladium-one-ounce-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2023-american-eagle-palladium-one-ounce-uncirculated-coin-reverse.jpg"
"2023-american-eagle-platinum-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2023-american-eagle-platinum-proof-coin-obverse.jpg"
"2023-american-innovation-one-dollar-coin-indiana-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2023-american-innovation-one-dollar-coin-indiana-uncirculated-reverse.jpg"
"2023-american-innovation-one-dollar-coin-louisiana-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2023-american-innovation-one-dollar-coin-louisiana-uncirculated-reverse.jpg"
"2023-american-innovation-one-dollar-coin-mississippi-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2023-american-innovation-one-dollar-coin-mississippi-uncirculated-reverse.jpg"
"2023-american-innovation-one-dollar-coin-ohio-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2023-american-innovation-one-dollar-coin-ohio-uncirculated-reverse.jpg"
"2023-native-american-one-dollar-uncirculated-coin-reverse.jpg","wikipedia\American_Women_quarters\2023-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2023-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2023-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2023-native-american-one-dollar-uncirculated-coin-reverse.webp","wikipedia\American_Women_quarters\2023-native-american-one-dollar-uncirculated-coin-reverse.webp"
"2024%20Celia%20Cruz.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2024%20Celia%20Cruz.jpg"
"2024%20Mary%20Edwards.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2024%20Mary%20Edwards.jpg"
"2024%20Patsy%20Takemoto%20Mink.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2024%20Patsy%20Takemoto%20Mink.jpg"
"2024%20Pauli%20Murray.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2024%20Pauli%20Murray.jpg"
"2024%20Zitkala%20Sa.jpg","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2024%20Zitkala%20Sa.jpg"
"2024_Celia_Cruz_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2024_Celia_Cruz_Womens_Quarter.jpg"
"2024_Mary_Edwards_Walker_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2024_Mary_Edwards_Walker_Womens_Quarter.jpg"
"2024_Patsy_Takemoto_Mink_Womens_Quarter.jpg","wikipedia\American_Women_quarters\2024_Patsy_Takemoto_Mink_Womens_Quarter.jpg"
"202420Edwards.jpg","si_quarters\202420Edwards.jpg"
"2024-230th-anniversary-flowing-hair-gold-coin-obverse.jpg","US Mint\Bulk_Scrape\Flowing_Hair\2024-230th-anniversary-flowing-hair-gold-coin-obverse.jpg"
"2024-230th-anniversary-flowing-hair-gold-coin-reverse.jpg","US Mint\Bulk_Scrape\Flowing_Hair\2024-230th-anniversary-flowing-hair-gold-coin-reverse.jpg"
"2024-american-eagle-platinum-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2024-american-eagle-platinum-proof-coin-obverse.jpg"
"2024-american-innovation-one-dollar-coin-alabama-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2024-american-innovation-one-dollar-coin-alabama-uncirculated-reverse.jpg"
"2024-american-innovation-one-dollar-coin-illinois-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2024-american-innovation-one-dollar-coin-illinois-uncirculated-reverse.jpg"
"2024-american-innovation-one-dollar-coin-maine-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2024-american-innovation-one-dollar-coin-maine-uncirculated-reverse.jpg"
"2024-american-innovation-one-dollar-coin-missouri-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2024-american-innovation-one-dollar-coin-missouri-uncirculated-reverse.jpg"
"2024-Flowing-Hair-Silver-Medal-Obverse.jpg","US Mint\Bulk_Scrape\Flowing_Hair\2024-Flowing-Hair-Silver-Medal-Obverse.jpg"
"2024-Flowing-Hair-Silver-Medal-Reverse.jpg","US Mint\Bulk_Scrape\Flowing_Hair\2024-Flowing-Hair-Silver-Medal-Reverse.jpg"
"2024-greatest-generation-commemorative-clad-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-greatest-generation-commemorative-clad-proof-obverse.jpg"
"2024-greatest-generation-commemorative-gold-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-greatest-generation-commemorative-gold-proof-obverse.jpg"
"2024-greatest-generation-commemorative-gold-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-greatest-generation-commemorative-gold-proof-reverse.jpg"
"2024-greatest-generation-commemorative-silver-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-greatest-generation-commemorative-silver-proof-obverse.jpg"
"2024-harriet-tubman-commemorative-clad-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-harriet-tubman-commemorative-clad-proof-obverse.jpg"
"2024-harriet-tubman-commemorative-gold-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-harriet-tubman-commemorative-gold-proof-obverse.jpg"
"2024-harriet-tubman-commemorative-silver-proof-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-harriet-tubman-commemorative-silver-proof-obverse.jpg"
"2024-harriet-tubman-commemorative-silver-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2024-harriet-tubman-commemorative-silver-proof-reverse.jpg"
"2024-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2024-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2024-patsy-takemoto-mink_1.jpg","si_quarters\2024-patsy-takemoto-mink_1.jpg"
"2024-zitkala-sa-quarter.jpg","si_quarters\2024-zitkala-sa-quarter.jpg"
"2025-american-eagle-platinum-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2025-american-eagle-platinum-proof-coin-obverse.jpg"
"2025-american-eagle-platinum-proof-coin-reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\2025-american-eagle-platinum-proof-coin-reverse.jpg"
"2025-american-innovation-one-dollar-coin-arkansas-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2025-american-innovation-one-dollar-coin-arkansas-uncirculated-reverse.jpg"
"2025-american-innovation-one-dollar-coin-florida-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2025-american-innovation-one-dollar-coin-florida-uncirculated-reverse.jpg"
"2025-american-innovation-one-dollar-coin-michigan-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2025-american-innovation-one-dollar-coin-michigan-uncirculated-reverse.jpg"
"2025-american-innovation-one-dollar-coin-texas-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\American_Innovation\2025-american-innovation-one-dollar-coin-texas-uncirculated-reverse.jpg"
"2025-american-women-quarters-coin-althea-gibson-uncirculated-reverse-1.jpg","si_quarters\2025-american-women-quarters-coin-althea-gibson-uncirculated-reverse-1.jpg"
"2025-kennedy-half-dollar-uncirculated-obverse-philadelphia.jpg","US Mint\Bulk_Scrape\Half_Dollar\2025-kennedy-half-dollar-uncirculated-obverse-philadelphia.jpg"
"2025-kennedy-half-dollar-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Half_Dollar\2025-kennedy-half-dollar-uncirculated-reverse.jpg"
"2025-native-american-one-dollar-proof-coin-obverse.jpg","US Mint\Bulk_Scrape\Native_American\2025-native-american-one-dollar-proof-coin-obverse.jpg"
"2025-native-american-one-dollar-uncirculated-coin-reverse.jpg","US Mint\Bulk_Scrape\Native_American\2025-native-american-one-dollar-uncirculated-coin-reverse.jpg"
"2025-quarters-page-header-_2.png","si_quarters\American Women Quarters™ Program _ Smithsonian American Women's History Museum_files\2025-quarters-page-header-_2.png"
"2025-roosevelt-dime-uncirculated-obverse-denver.jpg","US Mint\Bulk_Scrape\Dime\2025-roosevelt-dime-uncirculated-obverse-denver.jpg"
"2025-roosevelt-dime-uncirculated-reverse.jpg","US Mint\Bulk_Scrape\Dime\2025-roosevelt-dime-uncirculated-reverse.jpg"
"2025-sacagawea-golden-dollar-proof-obverse.jpg","US Mint\Bulk_Scrape\Sacagawea\2025-sacagawea-golden-dollar-proof-obverse.jpg"
"2025-sacagawea-golden-dollar-proof-reverse.jpg","US Mint\Bulk_Scrape\Sacagawea\2025-sacagawea-golden-dollar-proof-reverse.jpg"
"2025-us-marine-corps-250th-anniversary-commemorative-gold-proof-reverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2025-us-marine-corps-250th-anniversary-commemorative-gold-proof-reverse.jpg"
"2025-us-marine-corps-250th-anniversary-commemorative-silver-uncirculated-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\2025-us-marine-corps-250th-anniversary-commemorative-silver-uncirculated-obverse.jpg"
"2026_cent_collector-only_1776~2026_obverse.jpg","US Mint\2026_cent_collector-only_1776~2026_obverse.jpg"
"2026_cent_collector-only_1776~2026_reverse.jpg","US Mint\2026_cent_collector-only_1776~2026_reverse.jpg"
"2026_dime_emerging_liberty_obverse.jpg","US Mint\2026_dime_emerging_liberty_obverse.jpg"
"2026_dime_emerging_liberty_reverse.jpg","US Mint\2026_dime_emerging_liberty_reverse.jpg"
"2026_five_cents_1776~2026_dual_date_obverse.jpg","US Mint\2026_five_cents_1776~2026_dual_date_obverse.jpg"
"2026_five_cents_1776~2026_dual_date_reverse.jpg","US Mint\2026_five_cents_1776~2026_dual_date_reverse.jpg"
"2026_quarter_dollar_mayflower_compact_obverse.jpg","US Mint\2026_quarter_dollar_mayflower_compact_obverse.jpg"
"2026_quarter_dollar_mayflower_compact_reverse.jpg","US Mint\2026_quarter_dollar_mayflower_compact_reverse.jpg"
"2026_quarter_dollar_revolutionary_war_obverse.jpg","US Mint\2026_quarter_dollar_revolutionary_war_obverse.jpg"
"2026_quarter_dollar_revolutionary_war_reverse.jpg","US Mint\2026_quarter_dollar_revolutionary_war_reverse.jpg"
"2026-American-Innovation-Unc-Reverse-California.jpg","US Mint\Bulk_Scrape\American_Innovation\2026-American-Innovation-Unc-Reverse-California.jpg"
"2026-American-Innovation-Unc-Reverse-Iowa.jpg","US Mint\Bulk_Scrape\American_Innovation\2026-American-Innovation-Unc-Reverse-Iowa.jpg"
"2026-American-Innovation-Unc-Reverse-Minnesota.jpg","US Mint\Bulk_Scrape\American_Innovation\2026-American-Innovation-Unc-Reverse-Minnesota.jpg"
"2026-American-Innovation-Unc-Reverse-Wisconsin.jpg","US Mint\Bulk_Scrape\American_Innovation\2026-American-Innovation-Unc-Reverse-Wisconsin.jpg"
"26bm4_a.jpg","US Mint\Bulk_Scrape\1804_Set\26bm4_a.jpg"
"26bm4_b.jpg","US Mint\Bulk_Scrape\1804_Set\26bm4_b.jpg"
"26bm4_c v2.jpg","US Mint\Bulk_Scrape\1804_Set\26bm4_c v2.jpg"
"26bm4_c.jpg","US Mint\Bulk_Scrape\1804_Set\26bm4_c.jpg"
"26bm4_d.jpg","US Mint\Bulk_Scrape\1804_Set\26bm4_d.jpg"
"aip_barbara_fox.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_barbara_fox.jpg"
"aip_chris_costello-2.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_chris_costello-2.jpg"
"aip_christina_hess.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_christina_hess.jpg"
"aip_don_everhart.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_don_everhart.jpg"
"aip_donna_weaver.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_donna_weaver.jpg"
"aip_emily_damstra.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_emily_damstra.jpg"
"aip_justin_kunz.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_justin_kunz.jpg"
"aip_laurie_musser.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_laurie_musser.jpg"
"aip_patricia_lucas-morris.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_patricia_lucas-morris.jpg"
"aip_richard_masters.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_richard_masters.jpg"
"aip_ronald_sanders.jpg","US Mint\Bulk_Scrape\Commemoratives_All\aip_ronald_sanders.jpg"
"Althea_Gibson_quarter.webp","wikipedia\American_Women_quarters\Althea_Gibson_quarter.webp"
"American_Women_Quarter_2022_Anna_May_Wong.jpg","wikipedia\American_Women_quarters\American_Women_Quarter_2022_Anna_May_Wong.jpg"
"American_Women_quarter_2022_Maya_Angelou.jpeg","wikipedia\American_Women_quarters\American_Women_quarter_2022_Maya_Angelou.jpeg"
"American_Women_quarter_2022_Nina_Otero-Warren.png","wikipedia\American_Women_quarters\American_Women_quarter_2022_Nina_Otero-Warren.png"
"American_Women_quarter_2022_Sally_Ride.png","wikipedia\American_Women_quarters\American_Women_quarter_2022_Sally_Ride.png"
"American_Women_quarter_2022_Wilma_Mankiller.png","wikipedia\American_Women_quarters\American_Women_quarter_2022_Wilma_Mankiller.png"
"American-Eagle-Gold-Proof-Obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\American-Eagle-Gold-Proof-Obverse.jpg"
"American-Eagle-Platinum-Proof-Obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\American-Eagle-Platinum-Proof-Obverse.jpg"
"American-Eagle-Platinum-Proof-Reverse.jpg","US Mint\Bulk_Scrape\American_Eagle\American-Eagle-Platinum-Proof-Reverse.jpg"
"American-Eagle-Silver-Proof-Privy-Obverse.jpg","US Mint\Bulk_Scrape\American_Eagle\American-Eagle-Silver-Proof-Privy-Obverse.jpg"
"bicentennial-marines-medal-obverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial\bicentennial-marines-medal-obverse1050x1050.jpg"
"bicentennial-marines-medal-obverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial_Retry\bicentennial-marines-medal-obverse1050x1050.jpg"
"bicentennial-marines-medal-reverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial_Retry\bicentennial-marines-medal-reverse1050x1050.jpg"
"bicentennial-marines-medal-reverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial\bicentennial-marines-medal-reverse1050x1050.jpg"
"bicentennial-navy-medal-obverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial\bicentennial-navy-medal-obverse1050x1050.jpg"
"bicentennial-navy-medal-obverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial_Retry\bicentennial-navy-medal-obverse1050x1050.jpg"
"bicentennial-navy-medal-reverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial_Retry\bicentennial-navy-medal-reverse1050x1050.jpg"
"bicentennial-navy-medal-reverse1050x1050.jpg","US Mint\Bulk_Scrape\Bicentennial\bicentennial-navy-medal-reverse1050x1050.jpg"
"Buffalo_$50_Reverse_attr_US_Mint.png","AJ's\Buffalo_$50_Reverse_attr_US_Mint.png"
"Design_of_U_S_quarter_featuring_Dr_Vera_C_Rubin_(rubin-2025-americanwomen-quarterscoin-verarubin).jpg","wikipedia\American_Women_quarters\Design_of_U_S_quarter_featuring_Dr_Vera_C_Rubin_(rubin-2025-americanwomen-quarterscoin-verarubin).jpg"
"Design_of_U_S_quarter_featuring_Dr_Vera_C_Rubin_rubin-2025-americanwomen-quarterscoin-verarubin.jpg","wikipedia\American_Women_quarters\Design_of_U_S_quarter_featuring_Dr_Vera_C_Rubin_rubin-2025-americanwomen-quarterscoin-verarubin.jpg"
"Draped Bust_1803_dollar_reverse_attr_Bobby131313.jpeg","wikipedia\historic_quarters\Draped Bust_1803_dollar_reverse_attr_Bobby131313.jpeg"
"Drapped Bust_1803_dollar_obverse_attr_Bobby131313.jpg","wikipedia\historic_quarters\Drapped Bust_1803_dollar_obverse_attr_Bobby131313.jpg"
"franklin-half-dollar-obverse-1963.jpg","US Mint\Bulk_Scrape\Half_Dollar\franklin-half-dollar-obverse-1963.jpg"
"franklin-half-dollar-reverse-1963.jpg","US Mint\Bulk_Scrape\Half_Dollar\franklin-half-dollar-reverse-1963.jpg"
"gold-eagle-obverse-1795.jpg","US Mint\Bulk_Scrape\Gold_Eagles\gold-eagle-obverse-1795.jpg"
"gold-eagle-obverse-1808.jpg","US Mint\Bulk_Scrape\Gold_Eagles\gold-eagle-obverse-1808.jpg"
"gold-eagle-reverse-1795.jpg","US Mint\Bulk_Scrape\Gold_Eagles\gold-eagle-reverse-1795.jpg"
"gold-eagle-reverse-1808.jpg","US Mint\Bulk_Scrape\Gold_Eagles\gold-eagle-reverse-1808.jpg"
"ida-b.-wells-quarter-design.jpg","si_quarters\ida-b.-wells-quarter-design.jpg"
"juliettegordonlow-quarter.jpg","si_quarters\juliettegordonlow-quarter.jpg"
"Liberty_$1_Reverse_attr_US_Mint.png","AJ's\Liberty_$1_Reverse_attr_US_Mint.png"
"liberty-head-gold-background-1600x662.jpg","US Mint\Bulk_Scrape\Gold_Eagles\liberty-head-gold-background-1600x662.jpg"
"light-blue-background.jpg","US Mint\Bulk_Scrape\American_Eagle\light-blue-background.jpg"
"marine-corps-250th-commemorative-proof-clad-obverse.jpg","US Mint\Bulk_Scrape\Commemoratives_All\marine-corps-250th-commemorative-proof-clad-obverse.jpg"
"Mercury-Dime-Gold-Obverse.jpg","US Mint\HighRes_Scrape\Mercury-Dime-Gold-Obverse.jpg"
"Mercury-Dime-Gold-Reverse.jpg","US Mint\HighRes_Scrape\Mercury-Dime-Gold-Reverse.jpg"
"Mercury-Dime-Silver-Companion-Medal-Obverse.jpg","US Mint\HighRes_Scrape\Mercury-Dime-Silver-Companion-Medal-Obverse.jpg"
"Mercury-Dime-Silver-Companion-Medal-Reverse.jpg","US Mint\HighRes_Scrape\Mercury-Dime-Silver-Companion-Medal-Reverse.jpg"
"Native-American-$1-Proof-Reverse.jpg","US Mint\Bulk_Scrape\Native_American\Native-American-$1-Proof-Reverse.jpg"
"NNC-US-1795-G$10-Turban_Head_(small_eagle)_attr_US_Mint.jpg","AJ's\NNC-US-1795-G$10-Turban_Head_(small_eagle)_attr_US_Mint.jpg"
"NNC-US-1797-G$10-Turban_Head_(heraldic_eagle)_attr_US_Mint.jpg","AJ's\NNC-US-1797-G$10-Turban_Head_(heraldic_eagle)_attr_US_Mint.jpg"
"NNC-US-1839-G$10-Liberty_Head_(old_style)_attr_National_Museum_of_American_History.jpg","AJ's\NNC-US-1839-G$10-Liberty_Head_(old_style)_attr_National_Museum_of_American_History.jpg"
